word,type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13
6569,4010,2290,5731,5124,1372,3437,1164,1127,406,217,395,149,81,11
6570,12,3,934,25,1,33,12,5,7,4,1,2,0,2
6571,383,1452,2009,355,847,118,139,464,53,47,30,40,42,6
6572,0,5,0,0,0,0,0,0,0,0,0,0,0,0
6574,967,242,577,567,116,83,146,77,206,142,98,26,4,5
6575,396,332,1156,616,214,403,269,227,63,92,50,94,97,47
6576,0,1,0,17,1,2,1,0,1,25,0,0,0,0
6577,1,0,1,2,0,0,0,0,0,5,1,0,0,0
6580,32,24,45,102,4,41,38,13,5,6,3,3,1,5
6582,237,105,230,429,68,68,25,19,5,18,5,6,2,4
6583,5143,3577,5665,3289,1200,1647,1104,1369,640,707,356,405,317,156
6584,10,7,5,24,44,0,5,0,1,2,4,2,1,0
6585,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6586,1,0,0,1,0,1,0,0,0,3,0,0,0,0
6587,529,643,4280,578,410,293,190,143,349,297,118,178,521,12
6588,1177,901,4421,2313,873,587,281,272,171,182,125,58,55,9
6589,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6590,1,1,2,0,0,0,7,1,0,0,0,5,0,1
6591,32,7,77,202,2,22,7,3,5,3,1,3,0,0
6592,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6593,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6594,48,19,76,76,10,41,27,8,13,17,4,5,2,7
6595,0,0,13,34,2,22,1,0,0,1,0,0,0,1
6596,3969,3889,3315,1606,1595,3243,1600,946,742,456,912,72,139,8
6597,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6598,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6599,2,0,0,0,0,0,0,0,0,3,0,0,0,0
6600,566,293,866,3058,186,291,95,90,146,500,33,541,25,52
6601,1,0,1,13,1,2,0,9,2,0,0,1,0,0
6602,5430,8177,2842,971,1475,334,1150,2519,988,843,486,223,317,86
6603,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6604,1,0,11,25,2,4,1,2,1,0,1,0,0,0
6605,4,1,1,1,0,1,1,0,0,1,0,0,0,0
6607,1,5,1,9,0,3,3,1,2,3,0,0,0,0
6608,119,102,253,177,147,98,89,88,24,34,29,10,29,9
6609,12694,14340,9192,3731,2071,2463,4897,4317,2590,1283,1512,736,489,151
6610,342,55,879,1102,94,416,196,48,74,93,45,31,21,60
6611,21,51,27,11,106,26,11,58,20,11,259,1,0,1
6612,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6613,1159,1302,1697,1653,2494,1297,910,267,205,1439,198,77,48,41
6614,7,3,15,17,26,7,5,2,0,30,0,0,0,0
6615,1342,3805,618,593,225,534,211,874,347,93,102,37,27,10
6616,3,3,2,62,3,3,2,3,2,2,2,8,0,1
6618,0,283,2,0,0,3,1,9,0,1,1,0,0,0
6619,0,0,0,0,0,1,0,0,0,3,0,0,0,1
6620,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6621,443,505,435,76,87,8,46,72,106,77,61,8,12,0
6622,2,0,54,31,1,33,4,2,0,11,0,0,0,1
6623,1,0,0,0,0,1,0,1,1,0,0,0,0,0
6624,6,0,8,3,3,18,5,0,2,4,0,1,1,1
6625,3113,1446,950,859,530,632,1550,576,707,481,299,576,118,54
6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,2,0,5,8,0,13,4,0,0,0,1,0,1,0
6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,14234,15947,14698,10010,6569,6250,3829,4819,2564,2413,1950,864,537,364
6631,1222,1201,8291,1286,499,731,260,355,192,563,131,79,288,16
6632,4,10,0,1,28,9,3,1,2,1,0,10,0,1
6633,47,71,185,79,33,244,24,25,18,41,13,5,2,6
6634,0,0,1,1,1,0,1,0,2,1,1,0,0,0
6635,162,160,701,338,55,103,223,61,109,44,19,111,39,54
6636,23,7,408,208,25,14,9,5,12,31,1,27,5,0
6637,22443,20411,5969,3169,1695,2146,1687,5561,2260,1041,4036,292,97,78
6639,11349,212,382,1165,116,198,137,33,145,276,40,38,10,8
6640,408,2157,269,226,122,152,156,609,108,70,129,22,34,21
6641,12072,4898,17123,9232,2287,5571,2950,1771,2948,3071,1180,1726,622,490
6642,0,1,0,0,2,0,1,0,0,2,0,0,1,0
6644,14776,10433,16493,2467,1256,542,1844,1998,1044,1393,2679,654,783,109
6645,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6646,5,1,62,3,3,53,1,0,0,2,0,0,1,0
6647,1,1,2,4,0,4,2,0,0,4,0,0,0,1
6648,0,6,0,0,1,5,1,0,0,0,0,1,0,0
6649,5280,595,368,714,138,213,96,66,306,152,58,66,16,15
6651,4318,4102,7710,2118,721,1427,1875,1941,921,387,424,252,515,91
6652,0,1,0,0,0,2,0,0,0,0,0,0,0,0
6653,1,1,1,3,0,1,1,0,0,0,4,1,0,1
6654,2872,3554,11092,1286,4239,840,379,787,264,216,136,228,563,35
6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6656,11581,16999,7471,4858,5075,5464,5174,4312,2401,1002,1277,990,447,165
6657,0,0,0,0,2,0,0,0,0,0,0,1,0,0
6658,318,210,1075,945,193,155,139,152,91,39,26,52,4,3
6659,5,13,15,15,3,4,9,2,2,85,0,1,0,1
6660,36,7,185,154,12,129,18,7,7,25,3,26,3,17
6661,30,78,5,8,89,53,31,29,4,6,0,4,0,1
6662,1016,1538,7659,701,705,241,197,123,234,170,284,62,381,9
6663,2333,2849,2255,2247,1162,1012,933,1181,987,274,554,800,91,56
6664,8,1,20,25,2,12,6,0,3,5,1,21,0,0
6665,5,0,2,6,4,1,2,0,5,5,2,1,0,0
6666,2788,2206,13728,3204,4255,1270,1161,736,585,1040,339,175,431,37
6667,9,112,0,16,3,3,4,32,1,1,4,0,0,0
6670,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6671,589,376,127,264,827,2656,951,108,154,32,273,3,48,1
6672,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6674,593,4185,642,287,102,138,164,325,200,130,204,65,42,15
6675,210,75,192,412,106,151,68,31,23,68,10,14,6,13
6676,1,0,0,4,0,2,1,0,0,1,1,1,1,1
6677,2,2,0,2,0,14,3,0,0,0,0,0,0,0
6678,3675,2746,2720,2958,857,4451,972,1216,663,603,418,144,167,128
6679,20,9,5,10,12,17,7,3,10,4,1,15,0,0
6680,1004,533,393,478,133,405,179,226,181,195,53,235,79,43
6681,1168,298,420,356,89,165,97,102,188,132,72,39,9,16
6682,4153,286,633,1575,406,685,415,84,254,382,161,64,24,16
6683,910,1153,1957,1167,257,566,224,327,181,193,127,119,74,29
6684,47,8,31,30,8,127,96,7,31,18,2,14,3,6
6685,2,0,18,4,1,4,2,1,0,0,0,1,0,0
6686,4,0,6,6,1,6,1,0,2,8,8,7,0,0
6687,0,0,0,0,1,4,0,0,0,0,0,0,0,0
6689,5739,9708,1931,1686,1858,1032,1067,3691,1003,483,626,260,143,65
6690,199,78,579,333,100,257,41,45,44,93,40,18,18,3
6691,1,1,0,2,0,5,0,1,0,0,1,0,0,0
6694,71,194,270,202,129,122,59,54,26,14,19,18,2,1
6695,2515,2539,484,1249,1431,3165,1520,672,377,209,282,57,33,21
6696,11,4,8,66,5,44,3,2,0,15,1,3,1,2
6697,56,54,268,48,11,44,37,5,8,17,5,4,7,9
6698,0,0,0,0,0,0,0,0,0,10,0,0,0,0
6699,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6700,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6702,199,137,147,241,36,76,29,7,40,63,40,4,8,2
6703,0,3,0,0,1,1,0,0,1,0,0,1,0,0
6704,560,590,1515,2280,289,1115,270,142,71,395,27,14,35,16
6705,2,1,0,7,2,1,3,1,0,4,0,0,0,0
6708,1,2,0,19,0,15,4,0,4,1,6,4,0,4
6709,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6711,0,1,0,2,0,0,1,0,0,1,0,0,0,0
6712,26,37,32,42,4,6,6,18,5,6,5,2,2,1
6713,8701,13855,7420,2192,1675,1693,2098,4710,1446,897,767,893,308,300
6714,11502,6027,5421,9321,3678,2703,1657,1717,1746,1873,1275,335,270,56
6716,1,1,0,0,0,0,0,0,0,0,0,1,0,0
6717,0,0,1,0,0,3,0,0,0,0,1,0,0,0
6718,68,25,36,107,12,115,23,6,280,26,15,12,2,8
6719,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6720,43,251,0,2,6,11,6,576,24,0,6,27,0,0
6721,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6722,3371,3649,4715,3344,1621,2882,1528,894,855,924,1353,182,227,76
6723,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6725,3517,6699,5056,2623,1144,1523,1021,1639,793,1382,377,544,153,139
6726,3,46,0,0,1,5,1,0,1,0,1,1,1,0
6727,3,0,2,55,0,2,1,1,2,4,1,65,0,1
6728,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6729,3671,5514,3535,1190,1076,731,1081,2080,855,589,454,189,188,61
6730,115,39,863,208,153,283,59,13,11,32,2,4,22,8
6732,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6733,21,42,132,68,16,59,31,18,9,12,15,48,1,4
6734,13560,8663,16155,11080,5305,8633,4275,3310,2913,2675,2355,1618,536,440
6736,1,3,2,2,4,1,2,1,0,1,0,6,0,0
6738,99,252,814,179,93,46,43,208,70,65,19,6,37,2
6739,8,13,3,0,8,1,0,1,0,0,1,0,0,0
6740,13209,7671,9513,3812,1850,2602,4404,3012,1545,1334,3358,580,671,377
6741,5,2,1,5,1,9,7,3,1,6,9,0,1,0
6742,0,0,1,0,0,2,5,0,0,0,0,0,0,0
6743,1,0,2,0,0,0,0,0,2,0,0,0,0,0
6744,9,15,21,29,2,8,26,4,3,3,3,0,0,3
6745,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6746,2,0,17,6,3,32,0,0,1,1,1,0,0,1
6747,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6748,1601,1366,3497,1507,483,529,590,437,356,541,297,100,185,66
6749,29,19,78,151,2,21,28,13,5,9,4,7,1,2
6750,156,104,268,297,41,269,76,28,81,19,27,85,41,6
6751,1773,5725,1587,1182,998,1507,582,1287,627,687,779,145,56,36
6752,4,0,1,3,0,5,1,0,1,1,0,0,0,1
6753,38,31,71,37,8,19,11,4,5,45,4,4,0,1
6754,220,273,664,114,61,226,194,69,31,2,13,5,35,0
6755,0,2,0,0,0,0,0,9,1,1,0,0,0,0
6756,0,0,2,1,8,0,0,0,0,3,0,0,0,0
6757,75,36,182,324,63,83,84,13,55,31,30,29,2,16
6758,274,69,7891,1195,62,192,61,41,50,189,16,223,209,23
6759,17227,16082,9590,7441,4678,6650,4146,4207,1678,1440,1316,532,604,224
6760,1767,2076,2708,1142,3645,3151,1800,658,207,268,164,303,93,42
6761,3,0,1,4,1,1,13,0,0,0,1,0,0,0
6762,80,16,112,119,41,176,38,10,15,21,4,8,1,4
6763,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6764,60,137,693,28,133,31,20,46,12,15,2,3,57,2
6765,6,2,3,0,0,1,3,2,1,1,4,0,0,0
6766,2,1,0,2,0,0,2,0,0,1,1,3,0,0
6767,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6768,2651,3483,2978,2466,703,2718,1522,1158,624,577,441,51,219,17
6769,47,8,47,200,180,53,9,5,2,6,2,1,0,1
6770,16057,8827,2217,3673,739,564,1016,2255,615,1426,497,649,117,69
6771,9,27,48,147,13,12,5,2,4,1,4,5,4,1
6773,4,1,4,4,6,1,3,0,1,1,0,0,0,0
6774,4,0,1,1,2,0,0,0,0,0,0,0,0,0
6775,0,0,2,2,0,17,1,0,0,0,0,0,0,0
6776,0,0,0,0,1,7,0,1,0,0,0,1,0,0
6778,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6780,193,90,267,649,51,395,80,48,29,29,8,674,8,18
6781,156,286,881,101,224,42,24,43,30,42,30,22,55,2
6782,19,3,30,17,17,239,6,1,2,8,0,7,1,1
6784,85,76,118,142,155,135,21,18,14,105,3,13,0,9
6785,99,9,25,89,11,39,29,10,32,15,4,192,0,4
6786,3,42,5,5,37,9,6,58,8,0,1,0,0,0
6787,20,6,18,34,15,122,3,1,4,1,1,25,0,3
6788,1422,1112,1274,1499,549,415,528,398,378,235,191,38,29,75
6789,2,1,0,4,2,11,0,0,0,1,0,0,0,0
6790,12,2,75,83,20,65,6,3,9,1,1,202,0,2
6791,6,0,6,7,4,1,9,0,0,0,0,0,0,0
6792,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6793,0,3,0,0,0,0,0,0,0,1,0,0,0,0
6794,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6796,198,77,81,421,65,41,53,15,177,69,111,87,1,10
6797,0,0,0,1,0,0,2,0,0,2,0,0,0,0
6798,8714,4228,6017,2110,2378,1067,2000,1445,1318,1321,521,353,405,42
6799,533,122,214,256,107,96,98,60,224,112,133,87,10,7
6800,495,222,380,231,359,133,93,53,28,29,52,3,7,7
6801,0,0,0,1,0,1,2,1,1,0,0,1,0,0
6802,194,227,794,277,223,994,32,97,42,117,26,19,64,35
6803,2,0,2,2,0,4,1,1,1,0,0,0,0,0
6804,118,146,42,21,134,144,67,80,34,22,17,106,0,2
6805,3,11,16,107,0,3,4,0,1,0,4,1,0,0
6806,2,18,0,0,1,0,0,1,0,1,1,0,0,0
6807,57,25,148,224,80,59,29,11,13,42,21,5,3,16
6808,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6809,39,24,224,109,8,34,40,4,19,20,7,11,1,5
6810,14779,21940,13695,7436,5558,5668,4409,5937,2001,2098,1916,862,702,260
6811,7889,5907,10007,7376,4859,3271,2887,1594,2391,1284,1308,2107,691,105
6812,215,194,63,114,36,114,37,45,84,26,7,63,5,3
6813,2,0,0,0,0,11,1,0,1,0,0,1,0,0
6814,1,0,0,0,0,1,0,0,0,0,0,2,0,0
6815,178,158,92,139,119,64,52,182,38,91,68,1,3,0
6816,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6817,205,116,382,1270,156,190,77,24,40,38,31,42,32,9
6818,515,162,482,798,98,313,94,72,66,88,26,107,95,20
6819,411,634,362,437,104,178,255,222,215,119,69,37,11,3
6820,1,1,14,6,1,18,1,2,1,3,0,0,0,1
6821,20,22,45,40,5,18,21,13,2,7,2,7,3,4
6822,10179,11982,8205,4847,4847,3348,1791,3811,1492,643,1561,522,184,136
6823,0,0,6,0,0,0,0,0,0,0,0,0,0,0
6824,2,0,1,1,0,5,0,0,0,0,0,0,0,0
6825,363,680,964,295,105,182,179,116,41,69,43,22,33,71
6826,0,0,0,0,1,0,2,0,0,2,0,0,0,0
6827,1,0,1,4,0,3,2,0,1,1,1,2,0,1
6828,11,9,31,40,19,19,29,1,3,5,1,2,0,1
6829,367,400,200,112,131,84,300,194,68,45,44,60,4,6
6830,322,110,292,111,186,183,32,39,53,24,13,14,5,8
6831,18640,18490,21732,11549,6797,5776,5317,5659,3747,2839,2955,900,1135,317
6832,8555,21152,5717,5093,4675,3625,3169,4747,1219,1056,778,583,260,436
6833,6912,3921,9372,7880,1925,3167,3105,1197,1589,1885,787,687,287,379
6834,14,9,26,21,5,11,8,4,5,6,1,0,0,3
6835,11155,14916,8253,3291,4745,1766,3832,6746,1792,1088,1284,447,472,104
6836,3,1,4,0,3,2,2,0,0,1,0,0,0,0
6838,166,27,94,798,49,18,17,9,40,47,12,79,2,2
6839,1,1,2,0,0,1,23,0,3,0,0,0,0,0
6840,65,26,64,81,10,27,16,10,5,7,7,4,2,0
6841,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6842,109,42,717,433,99,232,27,11,11,210,6,2,28,16
6843,80,17,32,41,41,62,19,2,2,35,3,21,1,2
6844,0,11,0,1,1,3,1,0,0,0,0,0,0,0
6845,18,19,77,170,13,40,15,14,5,2,1,7,5,1
6846,11954,6366,1739,2860,1683,930,2105,2571,1476,1559,741,359,147,80
6847,39,35,84,123,9,54,12,8,9,13,1,60,5,8
6848,22,69,77,247,27,16,5,19,2,5,7,10,2,2
6849,1,0,18,4,0,1,8,0,0,0,0,0,0,0
6850,2,17,4,8,145,5,6,1,1,4,1,1,0,0
6851,1,0,1,3,0,0,0,1,0,0,0,0,0,0
6852,247,11,14,41,8,86,9,4,78,9,7,58,1,0
6853,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6854,5469,3160,3508,2820,3689,4036,2426,1364,970,520,616,84,90,87
6855,25,1244,25,13,7,15,4,70,0,2,8,2,0,0
6857,76,77,84,68,11,20,19,37,19,22,8,3,2,2
6858,10,8,9,0,2,12,9,2,1,3,2,1,0,0
6859,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6860,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6861,2112,2213,11980,1538,2317,283,453,246,289,280,624,95,434,17
6862,213,3468,95,75,129,113,51,1243,118,21,173,166,2,9
6863,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6864,1047,389,1664,622,505,139,102,99,85,142,24,55,31,9
6865,1,0,2,5,0,0,0,1,0,1,0,0,0,1
6866,20,48,64,76,37,15,22,3,1,1,1,2,2,1
6867,17,5,0,9,3,0,2,0,0,0,1,1,0,0
6868,89,145,41,85,35,15,36,7,23,21,32,2,0,3
6870,60,27,191,310,52,203,50,5,77,32,41,231,1,7
6871,5,0,0,1,2,7,0,1,3,2,0,0,0,0
6872,1,2,0,0,0,0,1,0,0,1,0,0,0,0
6873,3,0,1,1,0,1,0,1,0,1,0,0,0,0
6874,16,2,25,44,1,39,35,3,1,4,2,3,0,7
6875,4913,1452,3346,645,762,974,786,365,440,264,383,203,40,25
6876,1,1,0,0,0,0,0,0,0,2,0,0,0,0
6877,0,1,5,42,0,1,0,0,0,0,0,0,4,0
6878,64,45,144,280,45,164,24,43,15,9,19,4,2,14
6879,0,1,0,0,0,0,2,0,0,0,0,1,0,0
6880,5,3,29,5,0,4,5,2,1,0,0,0,2,1
6881,834,145,2711,914,55,197,78,38,89,1313,31,112,89,129
6882,192,74,65,61,17,53,34,65,39,11,22,7,4,2
6883,14,9,17,12,13,16,7,0,6,2,0,1,0,0
6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6886,6762,8014,10313,3701,2052,1569,1824,2536,1062,890,1427,479,655,222
6887,12135,8835,21761,11719,4553,8474,4170,3269,2003,1831,995,969,754,406
6888,1617,972,6439,1101,1392,1007,922,400,420,467,205,169,171,84
6889,1280,991,910,553,391,370,318,255,230,206,334,70,12,38
6890,5551,2836,810,437,1649,530,626,776,878,198,402,340,41,35
6891,1,0,0,0,0,0,1,0,0,0,0,7,0,0
6892,339,115,338,363,125,154,222,55,203,99,143,70,22,25
6893,21,11,42,50,34,164,24,6,6,12,4,157,2,2
6894,946,287,1189,1337,299,400,207,153,194,184,111,267,43,166
6895,341,182,546,935,161,144,91,39,157,161,66,266,8,47
6896,59,10,29,16,7,4,1,8,2,15,0,0,0,1
6897,193,112,266,237,120,304,114,33,87,152,21,283,1,9
6898,2085,3270,1051,937,517,766,1238,1349,532,278,726,120,112,40
6899,9037,2215,2240,824,791,698,509,802,1162,801,840,173,81,63
6900,57,75,112,84,41,74,41,19,5,21,4,11,2,9
6901,1,0,0,2,0,0,0,0,0,10,0,0,0,0
6902,1535,939,7040,4022,2203,2729,543,211,377,328,437,199,313,84
6904,5,2,8,6,24,13,4,1,2,5,5,2,1,0
6905,806,892,3022,2081,356,378,192,132,531,517,558,59,299,38
6906,228,463,447,655,817,238,104,62,191,258,214,175,27,48
6907,2,1,2,0,0,1,2,0,0,0,0,0,0,0
6908,6965,1972,1984,1305,407,646,493,621,231,158,197,157,86,50
6909,11370,9399,6113,4901,4223,4703,4670,3900,2463,1301,1445,377,207,259
6910,0,0,0,0,0,11,0,1,0,0,1,0,0,0
6911,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6912,2,0,0,2,0,0,1,0,0,51,0,1,0,0
6914,102,19,195,204,24,402,88,14,35,97,5,85,4,11
6915,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6916,117,66,519,442,113,485,71,19,24,38,50,399,3,7
6917,972,558,3140,3021,751,1767,557,294,405,440,251,118,194,189
6918,2,3,7,8,2,9,1,0,0,3,61,0,0,0
6919,9692,2992,5774,2922,2286,3117,1838,826,678,1749,1376,214,291,63
6920,2077,16495,975,558,240,219,107,4027,96,107,395,21,80,18
6921,94,111,145,29,82,32,18,32,7,5,6,0,5,2
6922,167,774,405,413,65,168,60,184,108,180,133,107,24,28
6923,1,0,0,1,0,1,1,0,0,0,0,0,0,0
6924,334,37,54,49,28,15,23,5,32,9,3,6,3,3
6925,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6926,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6927,0,2,0,0,0,0,1,0,0,0,0,0,0,0
6928,311,165,912,281,88,309,102,49,118,43,27,172,18,13
6929,15805,9559,16466,6694,4139,5459,4473,3341,2456,2059,1096,1532,737,380
6930,5490,9378,1557,611,1298,739,1851,3161,545,347,557,112,474,105
6931,4,0,3,8,2,30,1,0,2,1,0,3,0,1
6932,88,199,87,28,38,30,26,24,71,73,28,2,1,3
6933,1,1,6,1,4,4,0,1,4,1,1,0,0,0
6935,3,1,0,2,0,2,0,0,0,0,0,0,0,0
6936,11,1,0,6,0,6,3,0,2,1,0,5,0,0
6937,31,49,137,57,12,260,15,24,9,8,64,11,0,2
6938,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6939,42,14,91,39,8,8,26,8,10,38,8,10,3,2
6940,2867,819,3332,2680,189,1504,1849,164,507,1681,187,675,85,341
6941,38,18,140,191,7,19,9,15,1,5,2,0,0,1
6942,0,0,3,1,0,0,0,0,4,0,0,0,0,0
6943,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6944,0,1,0,3,0,5,1,0,0,0,0,0,0,0
6945,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6946,368,320,375,420,272,522,276,160,129,83,71,125,16,25
6947,448,440,744,574,78,150,161,164,105,183,118,60,107,29
6948,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6949,344,90,23,12,18,90,7,20,129,2,3,9,1,2
6950,3,3,23,19,0,11,4,5,1,2,1,0,0,1
6951,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6952,1,6,0,2,1,10,4,0,0,0,1,0,0,0
6953,0,1,1,1,0,2,1,0,0,2,1,1,0,0
6954,9,12,23,17,3,10,9,8,2,0,1,0,2,0
6955,10,5,33,35,5,6,4,0,0,1,0,1,0,0
6956,1131,790,843,379,596,443,529,298,84,128,86,25,19,16
6957,3,3,17,33,7,16,7,2,0,1,1,0,0,2
6958,43,3,49,46,3,15,8,1,0,1,2,0,1,0
6959,2153,1180,2178,1645,382,540,765,721,584,909,281,230,83,117
6960,10,4,64,21,7,3,4,4,1,2,1,0,0,0
6961,2,2,4,8,4,10,0,0,1,0,0,10,1,0
6962,4867,2521,6452,2654,361,491,634,672,535,503,381,438,307,104
6963,0,0,1,2,1,4,1,0,0,0,1,0,0,1
6965,2145,775,598,452,75,51,50,112,61,280,55,57,8,2
6966,17153,6360,6107,4402,3021,2913,2369,2357,1945,1088,1008,322,158,66
6967,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6968,1457,837,1041,1293,675,1689,1074,144,782,368,2480,99,51,34
6969,1,0,0,2,0,1,0,0,0,1,0,0,0,0
6970,1,0,0,1,0,0,2,0,0,2,0,0,0,0
6971,171,598,41,145,108,77,70,67,39,62,9,7,1,4
6972,3721,8138,1841,847,938,1091,862,2676,232,452,344,41,237,16
6973,5834,4047,3064,1578,1489,1248,1560,1068,1343,466,1980,367,67,62
6974,4,1,21,20,5,30,6,3,1,9,0,0,0,1
6975,2,1,0,1,0,1,0,0,0,0,1,0,0,0
6976,1113,158,725,375,157,195,131,63,91,144,37,94,12,69
6977,4715,6896,4669,2191,2559,2339,1492,1649,556,701,411,393,310,77
6978,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6979,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6980,17393,15837,7006,4148,3168,2965,3569,4861,2901,2247,1556,1157,613,187
6981,790,398,2635,724,396,382,209,148,131,205,80,91,76,10
6983,15555,9061,17041,8890,4008,6667,3867,3080,2514,2916,1483,1205,866,459
6984,0,10,11,1,0,0,0,4,0,0,0,0,0,0
6985,5992,6113,4584,3614,1727,3185,2509,2297,820,848,819,236,356,115
6986,1530,6055,3034,761,576,574,658,1895,286,261,114,192,322,94
6987,9,6,1,9,0,0,1,1,1,0,2,2,0,0
6988,71,7,149,67,31,126,31,6,26,20,5,4,4,4
6989,85,136,177,117,25,78,45,38,36,22,17,3,2,2
6990,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6992,598,444,1857,490,196,342,108,476,128,41,87,11,6,0
6993,0,1,0,1,1,1,2,0,13,0,0,0,0,0
6994,75,1499,397,71,240,61,41,241,33,26,13,15,52,5
6996,402,168,2476,395,100,532,88,88,129,151,61,97,52,26
6997,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6998,9,4,85,79,3,38,24,1,2,8,0,4,4,5
6999,0,0,1,1,0,5,1,0,1,1,0,4,0,0
7000,469,566,1436,194,123,245,89,130,169,83,67,28,13,4
7001,172,21,63,598,26,66,18,5,24,42,2,25,1,6
7002,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7003,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7004,2,0,0,0,0,1,3,1,0,0,0,0,0,0
7005,6,0,11,0,2,12,0,0,0,0,0,0,0,0
7006,3234,9550,5998,2211,1175,1512,1228,2570,835,367,521,457,279,152
7007,3,0,1,3,0,0,0,0,1,6,2,0,0,1
7008,469,378,686,373,139,376,76,186,83,7,43,2,4,0
7009,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7010,21632,18868,14386,11112,7180,6312,4428,5536,3072,3876,3017,1352,433,531
7012,122,31,137,106,30,185,47,16,8,24,7,19,6,6
7013,4269,2408,7853,3674,2249,4225,1317,992,970,711,2007,539,189,218
7014,0,1,6,75,1,8,4,1,10,5,3,3,0,5
7015,126,64,264,306,188,205,79,31,24,46,13,5,10,21
7016,91,76,37,132,32,60,31,389,108,9,3,544,1,6
7017,155,40,156,415,82,188,67,14,134,130,57,135,13,106
7018,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7019,1810,1831,6602,1014,1681,101,229,310,361,301,99,16,143,8
7020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7022,0,0,11,30,1,1,1,0,0,0,0,0,0,0
7023,2885,4177,1701,1734,3083,2210,1568,899,619,260,505,52,89,33
7024,0,0,13,1,0,2,0,0,0,0,0,0,0,0
7025,755,492,1921,1776,351,1167,292,303,124,114,123,46,23,9
7028,2660,973,473,461,352,145,260,238,292,242,176,47,20,10
7029,2436,1294,4921,3284,602,2122,462,478,458,1066,251,280,194,97
7030,1,2,2,0,0,0,2,0,1,1,0,0,0,0
7031,95,24,235,174,144,154,27,9,12,26,3,3,2,12
7032,538,5705,258,117,131,264,70,2965,107,86,40,9,5,4
7033,1316,1800,1796,1147,672,711,663,427,331,537,366,118,343,34
7034,254,2,17,19,28,63,8,2,9,5,0,3,0,1
7035,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,9,1,55,42,6,20,7,1,0,4,2,1,3,0
7037,8874,3188,4469,5502,1950,3693,2936,1497,1233,642,589,323,169,131
7038,615,556,1032,1362,171,582,218,160,97,41,238,24,4,4
